STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,WL(mbgl),lat,lon,Temperature,Humidity,Rainfall
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2018-01-01,4.7,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Gantyada,Konda Thamarapalli,18.16225,83.2562,2018-01-01,4.4,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2018-01-01,1.6,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2018-01-01,6.8,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Garividi,Kapusambam,18.34491,83.58895,2018-01-01,5.6,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Jami,Almanda Village,17.99468,83.24301,2018-01-01,4.0,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Jami,Kotha Bheemasinghi,18.0366,83.2894,2018-01-01,2.6,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Jami,Kumaram,18.04625,83.31885,2018-01-01,3.8,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Kothavalasa,Chinnaravupalli,17.96707,83.22178,2018-01-01,3.5,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Kothavalasa,Kothavalasa,17.8967,83.1856,2018-01-01,3.1,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Lakkavarapukota,Lakkavarapu Kota,17.9673,83.17547,2018-01-01,3.0,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Lakkavarapukota,Mallavedu,18.0254,83.15206,2018-01-01,3.5,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Merakamudidam,Garbham,18.369,83.4535,2018-01-01,4.5,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Pusapatirega,Kanimetta,18.12625,83.58858,2018-01-01,4.8,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Rajam,Rajam,18.44599,83.65337,2018-01-01,1.5,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Ramabhadrapuram,Tarapuram,18.50233,83.25378,2018-01-01,2.8,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Srungavarapukota,Gowripuram,18.155,83.1318,2018-01-01,3.2,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Srungavarapukota,S.Kota,18.11594,83.1378,2018-01-01,1.5,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Srungavarapukota,Tatipudi,18.1695,83.1926,2018-01-01,3.7,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Therlam,Agraharam,18.46213,83.49821,2018-01-01,4.1,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Therlam,Kollivalasa,18.52212,83.52698,2018-01-01,1.0,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Therlam,Locherala,18.48406,83.53432,2018-01-01,5.4,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,Vizianagaram,Vizianagaram,Vizianagaram,18.10388,83.39395,2018-01-01,3.9,18.1067,83.3956,18.5,77.11,0.02
Andhra Pradesh,West Godavari,Akividu,Akiveedu,16.586,81.3882,2018-01-01,5.6,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Akividu,Akiveedu,16.583,81.3889,2018-01-01,1.0,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Attili,Attili,16.686,81.6052,2018-01-01,3.6,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Bhimavaram,Narsimhapuram,16.5582,81.5017,2018-01-01,1.2,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Iragavaram,Gowrabalu,16.6983,81.6309,2018-01-01,1.6,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Mogalthur,Kummarapurugu,16.3677,81.6038,2018-01-01,2.3,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Mogalthur,Mogalturu,16.4139,81.614,2018-01-01,2.1,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Mogalthur,Perupalem,16.378,81.5837,2018-01-01,3.0,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Narsapur,Narsapuram,16.4323,81.6933,2018-01-01,1.4,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Palacole,Palakolu,16.5095,81.7194,2018-01-01,1.1,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Palakoderu,Vissakoduru,16.5505,81.5713,2018-01-01,1.1,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Pentapadu,Pentapadu,16.7858,81.5265,2018-01-01,1.2,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Penumantra,Penumantra,16.6457,81.6488,2018-01-01,2.5,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Penumantra,Polamuru,16.6162,81.6409,2018-01-01,1.9,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Tadepalligudem,Tadepalligudem,16.8211,81.5186,2018-01-01,5.5,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Undi,Cherukuwada,16.586,81.4166,2018-01-01,2.0,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Undi,Kolamuru,16.6322,81.4673,2018-01-01,2.7,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Undi,Undi,16.5862,81.4613,2018-01-01,1.9,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,West Godavari,Veeravasaram,Veeravasaram,16.5417,81.606,2018-01-01,1.9,16.7107,81.0952,24.75,60.39,0.0
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Chowdariwaripalli,14.83201,78.95212,2018-01-01,2.7,,,,,
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Chowkpalli,14.89482,78.92397,2018-01-01,3.9,,,,,
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Mallepalle,14.8889,78.88074,2018-01-01,9.3,,,,,
Andhra Pradesh,Y.S.R.,Brahmamgarimatham,Vbmatham,14.82087,78.87815,2018-01-01,5.1,,,,,
Andhra Pradesh,Y.S.R.,Chapadu,Alludupally,14.71928,78.67705,2018-01-01,4.0,,,,,
Andhra Pradesh,Y.S.R.,Chapadu,Vishwanathpuram,14.72529,78.7075,2018-01-01,1.3,,,,,
Andhra Pradesh,Y.S.R.,Duvvur,Kanagudur,14.91114,78.62117,2018-01-01,0.7,,,,,
Andhra Pradesh,Y.S.R.,Jammalamadugu,Jammalamadugu,14.85227,78.38792,2018-01-01,8.7,,,,,
Andhra Pradesh,Y.S.R.,Kamalapuram,Chadipiralla,14.58752,78.63683,2018-01-01,1.7,,,,,
Andhra Pradesh,Y.S.R.,Khajipet,Pathur,14.64722,78.7751,2018-01-01,1.8,,,,,
Andhra Pradesh,Y.S.R.,Kondapuram,Donkapalli Satram,14.73152,78.14634,2018-01-01,6.5,,,,,
Andhra Pradesh,Y.S.R.,Lingala,Diguva Lingala,14.49714,78.11578,2018-01-01,6.6,,,,,
Andhra Pradesh,Y.S.R.,Mylavaram,Talamanchi Patnam,14.94489,78.3118,2018-01-01,1.4,,,,,
Andhra Pradesh,Y.S.R.,Pulivendla,E.Kothapally,14.39444,78.18271,2018-01-01,2.9,,,,,
Andhra Pradesh,Y.S.R.,Rajupalem,Pullareddy Pet,14.83447,78.66407,2018-01-01,7.9,,,,,
Andhra Pradesh,Y.S.R.,Vempalle,Idupulapaya,14.33435,78.53285,2018-01-01,5.7,,,,,
Andhra Pradesh,Y.S.R.,Vempalle,Vempally,14.37754,78.45954,2018-01-01,11.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Addateegala,17.4633,82.0271,2017-01-01,5.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Mallavaram Mammilu,17.5032,82.0124,2017-01-01,4.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Addateegala,Veerbhadrapuram,17.4379,82.074,2017-01-01,1.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Anantagiri,18.2388,83.0011,2017-01-01,4.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Bangarammapeta,18.216,83.1019,2017-01-01,4.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,Kottur,18.2074,83.0743,2017-01-01,4.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Araku,18.3207,82.8814,2017-01-01,9.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,Sunkarametta,18.2785,82.96694,2017-01-01,9.6,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lambasingi,17.8071,82.4959,2017-01-01,2.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,Lotugadda,17.8554,82.4361,2017-01-01,0.6,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chintoor,17.756,81.387,2017-01-01,4.7,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Chirevalli,17.59458,81.0856,2017-01-01,3.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Edugarallapalli,17.74267,81.17827,2017-01-01,5.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Mothugudem,17.82787,81.63193,2017-01-01,1.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Chintoor,Sarivela,17.78168,81.28287,2017-01-01,3.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Devipatnam,Chinna Ramanayapet,17.3235,81.6974,2017-01-01,5.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Dumbriguda,Dimriguda,18.2885,82.7921,2017-01-01,8.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Gangavaram,Jaderu,17.4805,81.9523,2017-01-01,3.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,Dharakonda,17.9996,82.1252,2017-01-01,7.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,Gudem,17.863,82.1957,2017-01-01,3.1,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Kontela,18.1386,82.6878,2017-01-01,4.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,Rangasheela,18.2106,82.7788,2017-01-01,1.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,Koyyuru,17.6599,82.2194,2017-01-01,2.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Maredumilli,Maredumilli,17.5961,81.71549,2017-01-01,4.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2017-01-01,8.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2017-01-01,8.4,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2017-01-01,1.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2017-01-01,9.0,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2017-01-01,6.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2017-01-01,5.7,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2017-01-01,1.6,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gamparai,18.1825,82.6374,2017-01-01,2.7,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2017-01-01,3.9,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2017-01-01,4.5,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2017-01-01,3.8,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2017-01-01,2.7,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2017-01-01,3.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2017-01-01,5.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2017-01-01,3.2,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,Chaviti Tibalu,17.6183,81.9854,2017-01-01,1.3,,,,,
Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,P. Yerragonda,17.6583,81.9492,2017-01-01,1.9,,,,,
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2017-01-01,7.6,,,,,
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2017-01-01,2.3,,,,,
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2017-01-01,3.2,,,,,
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2017-01-01,2.8,,,,,
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2017-01-01,1.2,,,,,
Andhra Pradesh,Anakapalli,Golugonda,Naganna Dorapalem,17.67734,82.4944,2017-01-01,5.6,,,,,
Andhra Pradesh,Anakapalli,Golugonda,Pata K.D.Peta,17.6723,82.3619,2017-01-01,1.6,,,,,
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2017-01-01,1.2,,,,,
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2017-01-01,3.2,,,,,
Andhra Pradesh,Anakapalli,Kotauratla,Yendapalli,17.61124,82.64991,2017-01-01,2.7,,,,,
Andhra Pradesh,Anakapalli,Narsipatnam,Narsipatnam,17.67606,82.59564,2017-01-01,1.6,,,,,
Andhra Pradesh,Anakapalli,Rambilli,Pudimadaka,17.4928,83.00236,2017-01-01,2.4,,,,,
Andhra Pradesh,Anakapalli,Ravikamatham,Kothakota,17.7562,82.7051,2017-01-01,1.8,,,,,
Andhra Pradesh,Anakapalli,Ravikamatham,Medivoda,17.78451,82.77913,2017-01-01,3.7,,,,,
Andhra Pradesh,Anakapalli,Rolugunta,Rolugunta,17.7129,82.6668,2017-01-01,4.2,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Addaroddu,17.43203,82.74759,2017-01-01,1.5,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Gurrajupeta,17.40054,82.76798,2017-01-01,2.3,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Rayavaram,17.45476,82.80249,2017-01-01,1.8,,,,,
Andhra Pradesh,Anakapalli,S.Rayavaram,Revupolavaram,17.39716,82.81776,2017-01-01,1.9,,,,,
Andhra Pradesh,Anakapalli,Yelamanchili,Yelamanchili,17.54635,82.85566,2017-01-01,4.4,,,,,
Andhra Pradesh,Ananthapuramu,Anantapur,Kamarupalli,14.6617,77.49913,2017-01-01,12.9,,,,,
Andhra Pradesh,Ananthapuramu,Atmakur,Waddipalli,14.67769,77.4562,2017-01-01,9.9,,,,,
Andhra Pradesh,Ananthapuramu,Bukkarayasamudram,Korrapadu,14.75411,77.71196,2017-01-01,8.2,,,,,
Andhra Pradesh,Ananthapuramu,Gooty,Gooty,15.1179,77.64,2017-01-01,7.5,,,,,
Andhra Pradesh,Ananthapuramu,Guntakal,Guntakal,15.15571,77.3837,2017-01-01,1.7,,,,,
Andhra Pradesh,Ananthapuramu,Kalyandrug,Kalyandurg,14.5483,77.1071,2017-01-01,6.9,,,,,
Andhra Pradesh,Ananthapuramu,Rayadurg,Rayadurg,14.7054,76.8484,2017-01-01,8.9,,,,,
Andhra Pradesh,Ananthapuramu,Uravakonda,Amidala,14.851,77.2501,2017-01-01,4.8,,,,,
Andhra Pradesh,Ananthapuramu,Vajrakarur,Vajrakarur,15.03043,77.38311,2017-01-01,9.1,,,,,
Andhra Pradesh,Annamayya,B.Kothakota,Kandlamadugu,13.66631,78.41837,2017-01-01,8.4,,,,,
Andhra Pradesh,Annamayya,Chinnamandem,Chinnamandyam,13.94948,78.68845,2017-01-01,9.3,,,,,
Andhra Pradesh,Annamayya,Galiveedu,Galiveedu,14.02485,78.50271,2017-01-01,3.8,,,,,
Andhra Pradesh,Annamayya,Kalakada,Kalakoda,13.82753,78.78775,2017-01-01,4.9,,,,,
Andhra Pradesh,Annamayya,Kodur,Kodur,13.95871,79.35315,2017-01-01,8.8,,,,,
Andhra Pradesh,Annamayya,Madanapalle,Arogyavaram,13.59343,78.52698,2017-01-01,11.0,,,,,
Andhra Pradesh,Annamayya,Madanapalle,Basani Khonda,13.55127,78.52983,2017-01-01,5.8,,,,,
Andhra Pradesh,Annamayya,Nimmanapalle,Chintaparti,13.64421,78.70485,2017-01-01,2.2,,,,,
Andhra Pradesh,Annamayya,Ramapuram,Guvvalacheruvu,14.29693,78.7523,2017-01-01,5.4,,,,,
Andhra Pradesh,Annamayya,Ramasamudram,Ramasamudram,13.36429,78.4271,2017-01-01,0.8,,,,,
Andhra Pradesh,Annamayya,T.Sundupalle,Konnidigaripalli,13.98899,78.95367,2017-01-01,7.0,,,,,
Andhra Pradesh,Annamayya,T.Sundupalle,Pincha,13.91567,78.99868,2017-01-01,10.7,,,,,
Andhra Pradesh,Annamayya,Veeraballi,Sanipai,14.10753,78.94972,2017-01-01,3.2,,,,,
Andhra Pradesh,Bapatla,Amruthalur,Govada,16.06978,80.66747,2017-01-01,2.2,,,,,
Andhra Pradesh,Bapatla,Amruthalur,Kuchipudi,16.18465,80.65948,2017-01-01,1.6,,,,,
Andhra Pradesh,Bapatla,Ballikurava,Vaidana Kopperapadu,15.96058,79.96261,2017-01-01,4.6,,,,,
Andhra Pradesh,Bapatla,Bapatla,Bapatla,15.91587,80.48235,2017-01-01,2.8,,,,,
Andhra Pradesh,Bapatla,Bapatla,Cheruvu Jammulapalem,15.9354,80.44507,2017-01-01,2.2,,,,,
Andhra Pradesh,Bapatla,Bhattiprolu,Bhattiprolu,16.09661,80.77324,2017-01-01,2.1,,,,,
Andhra Pradesh,Bapatla,Cherukupalle,Punnapalle,16.06112,80.70123,2017-01-01,2.4,,,,,
Andhra Pradesh,Bapatla,Chinaganjam,Kadavakuduru,15.72645,80.25433,2017-01-01,5.2,,,,,
Andhra Pradesh,Bapatla,Chirala,Chirala,15.82977,80.35452,2017-01-01,3.0,,,,,
Andhra Pradesh,Bapatla,Chirala,Vadarevu,15.79749,80.41105,2017-01-01,1.6,,,,,
Andhra Pradesh,Bapatla,Inkollu,Duddukuru,15.74255,80.17304,2017-01-01,4.1,,,,,
Andhra Pradesh,Bapatla,Inkollu,Inkolu,15.8263,80.19111,2017-01-01,4.2,,,,,
Andhra Pradesh,Bapatla,Janakavaram Ponguluru Muppavaram,,15.84313,80.0518,2017-01-01,6.2,,,,,
Andhra Pradesh,Bapatla,Karamchedu,Daggu Padu,15.87829,80.20987,2017-01-01,3.1,,,,,
Andhra Pradesh,Bapatla,Karamchedu,Karamchedu,15.8716,80.33343,2017-01-01,1.3,,,,,
Andhra Pradesh,Bapatla,Kollur,Kolluru,16.16666,80.8049,2017-01-01,2.3,,,,,
Andhra Pradesh,Bapatla,Korisapadu,Medarmetla,15.72831,80.0156,2017-01-01,14.9,,,,,
Andhra Pradesh,Bapatla,Nagaram,Mannevaripalem,15.9719,80.61419,2017-01-01,2.0,,,,,
Andhra Pradesh,Bapatla,Nizampatnam,Nijampatnam,15.90237,80.66388,2017-01-01,1.5,,,,,
Andhra Pradesh,Bapatla,Nizampatnam,Pallapatla,15.98293,80.75313,2017-01-01,2.3,,,,,
Andhra Pradesh,Bapatla,Parchur,Nutalapadu,15.93479,80.23398,2017-01-01,2.1,,,,,
Andhra Pradesh,Bapatla,Repalle,Repalle,16.0288,80.8397,2017-01-01,1.8,,,,,
Andhra Pradesh,Bapatla,Vemuru,Chavali,16.1389,80.72749,2017-01-01,5.0,,,,,
Andhra Pradesh,Bapatla,Vetapalem,Veta Palem,15.77425,80.30475,2017-01-01,5.0,,,,,
Andhra Pradesh,Chittoor,Bangarupalem,Shankrantipalli,13.19563,79.00402,2017-01-01,8.0,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Chittoor,Chittoor,13.2075,79.09812,2017-01-01,4.1,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Karvetinagar,Karvetnagar,13.42624,79.45314,2017-01-01,5.6,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Nagari,Bugga Agraharam,13.33126,79.6222,2017-01-01,4.9,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Nindra,C.Kandriga,13.3492,79.6736,2017-01-01,5.5,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Palamaner,Dugina Varipalli,13.14776,78.66117,2017-01-01,3.2,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Palamaner,Palamaneru,13.19831,78.74307,2017-01-01,1.4,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Pulicherla H/O ReddivariMpaellreiguntala Gari Palli,,13.56865,79.01537,2017-01-01,4.8,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Puthalapattu,Bandarlapalli,13.33132,79.09955,2017-01-01,9.7,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Sodam,Battuvaripalli,13.54709,78.91663,2017-01-01,1.9,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Srirangarajapuram,Arumakapally,13.30327,79.28713,2017-01-01,8.7,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Srirangarajapuram,Tayyuru,13.30289,79.31127,2017-01-01,7.8,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Thavanampalle,Kanipakkampatnam,13.26227,79.0604,2017-01-01,7.2,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Venkatagirikota,Venkatagirikota,13.00081,78.47934,2017-01-01,12.1,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Chittoor,Yadamari,Muddu Ramapuram,13.10771,78.99415,2017-01-01,6.3,13.2172,79.1003,22.04,74.91,0.04
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Ainavalli,16.6613,82.0125,2017-01-01,2.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Jonnada,16.7929,81.8659,2017-01-01,0.6,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Mukteshwaram,16.6602,82.0246,2017-01-01,4.0,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAianavilli,,Vilasa,16.6187,82.0195,2017-01-01,2.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Amalapuram,16.5734,82.0051,2017-01-01,1.6,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Amalapuram,16.562,81.9956,2017-01-01,2.0,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma alapuram,,Bandurlanka,16.5882,81.9738,2017-01-01,3.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma bajipeta,,Ambajipeta,16.5933,81.9523,2017-01-01,2.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAma bajipeta,,Chinalanka,16.6544,81.9381,2017-01-01,2.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemAtareyapuram,,Rally,16.7796,81.8027,2017-01-01,4.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Komaragiri,16.6963,82.1802,2017-01-01,2.1,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Muramalla,16.6728,82.165,2017-01-01,0.7,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemI. aPolavaram,,Yanam,16.7294,82.2141,2017-01-01,1.9,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.7159,81.8964,2017-01-01,4.5,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.716,81.8977,2017-01-01,3.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemKoathapeta,,Kothapeta,16.716,81.8977,2017-01-01,6.5,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaalikipuram,,Malikipuram,16.4135,81.8047,2017-01-01,2.1,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaalikipuram,,Pattipuram,16.4046,81.80582,2017-01-01,1.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaamidikuduru,,Appanapalle,16.5307,81.9234,2017-01-01,3.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaandapeta,,Dwarapudi,16.927,81.9167,2017-01-01,1.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaummidivaram,,Mobalacherevu,16.6165,82.0731,2017-01-01,1.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemMaummidivaram,,Thanelankamulli,16.6562,82.1221,2017-01-01,1.7,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemPaamarru,,Kotipalle,16.6998,82.038,2017-01-01,1.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Annaipeta,16.7898,82.066,2017-01-01,1.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Delta Gannavarm,16.5879,81.8885,2017-01-01,2.5,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Draksharamam,16.7921,82.0637,2017-01-01,3.8,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Mummidivarampad,16.7029,81.8325,2017-01-01,2.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Tallapolom,16.8168,82.0391,2017-01-01,2.4,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaavulapalem,,Vegayamma Peta,16.7764,82.08786,2017-01-01,1.3,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemRaazole,,Razole,16.48,81.8446,2017-01-01,2.6,,,,,
Andhra Pradesh,Dr. B.R. Ambedkar KonaseemSaakhinetipalle,,Antarvedi,16.3337,81.7332,2017-01-01,1.7,,,,,
Andhra Pradesh,East Godavari,Anaparthy,Anaparthy,16.9384,81.9542,2017-01-01,2.7,16.7829,82.243,24.48,71.03,0.0
